"en","indicator/government_health_spending_of_total_gov_spending_percent","Gov. health spending",
"en","indicator/government_health_spending_per_person_international_dollar","Gov. health spending per person (intl. $)",
"en","indicator/government_health_spending_per_person_us","Gov. health spending per person (US$)",
"en","indicator/government_share_of_total_health_spending_percent","Gov. share in health spending",
"en","indicator/gwid","Gwid",
"en","indicator/hdi_human_development_index","Human Development Index",
"en","indicator/health","Health",
"en","indicator/health_aid_given_percent_of_aid","Health aid given",
"en","indicator/health_economics","Health Economics",
"en","indicator/hepb3_immunized_percent_of_one_year_olds","HepB3 immunized",
"en","indicator/hib3_immunized_percent_of_one_year_olds","Hib3 immunized",
"en","indicator/high_technology_exports_percent_of_manufactured_exports","High-technology exports",
"en","indicator/hiv","HIV",
"en","indicator/hiv_deaths_in_children_1_59_months_per_1000_births","HIV deaths in children",
"en","indicator/hiv_deaths_in_children_1_59_months_total_deaths","HIV deaths in children, total",
"en","indicator/hourly_compensation_us","Hourly compensation",
"en","indicator/how_far_to_the_north","How far to the north",
"en","indicator/hydro","Hydro",
"en","indicator/hydro_power_generation_per_person","Hydro electricity production per person",
"en","indicator/hydro_power_generation_total","Hydro electricity production",
"en","indicator/ifpri_underweight_children","IFPRI Underweight children",
"en","indicator/imports_percent_of_gdp","Imports",
"en","indicator/imports_unit_value_index_2000100","Imports unit value",
"en","indicator/improved_sanitation_overall_access_percent","Improved sanitation, overall",
"en","indicator/improved_sanitation_rural_access_percent","Improved sanitation, rural",
"en","indicator/improved_sanitation_urban_access_percent","Improved sanitation, urban",
"en","indicator/improved_water_source_overall_access_percent","Improved water source, overall",
"en","indicator/improved_water_source_rural_access_percent","Improved water source, rural",
"en","indicator/improved_water_source_urban_access_percent","Improved water source, urban",
"en","indicator/income_per_person_gdppercapita_ppp_inflation_adjusted","Income per person",
"en","indicator/income_per_person_long_series","Income per person (long series)",
"en","indicator/income_per_person_with_projections","Income per person",
"en","indicator/income_share_of_2nd_poorest_20percent","Income of 2nd poorest 20%",
"en","indicator/income_share_of_2nd_richest_20percent","Income of 2nd richest 20%",
"en","indicator/income_share_of_middle_20percent","Income of middle 20%",
"en","indicator/income_share_of_poorest_10percent","Income of poorest 10%",
"en","indicator/income_share_of_poorest_20percent","Income of poorest 20%",
"en","indicator/income_share_of_richest_10percent","Income of richest 10%",
"en","indicator/income_share_of_richest_20percent","Income of richest 20%",
"en","indicator/incomes_growth","Incomes & growth",
"en","indicator/indicator_url","Indicator url",
"en","indicator/industrial_water_withdrawal_percent_of_total","Industrial water withdrawal share",
"en","indicator/industry_percent_of_gdp","Industry",
"en","indicator/industry_workers_percent_of_labour_force","Industry workers",
"en","indicator/inequality","Income distribution and inequality",
"en","indicator/inequality_index_gini","Gini coefficient",
"en","indicator/infant_mortality_rate_per_1000_births","Infant mortality",
"en","indicator/infectious_tb_detection_rate_percent","Infectious TB, detection rate",
"en","indicator/infectious_tb_detection_rate_percent_dots_only","Infectious TB, detection rate - DOTS only",
"en","indicator/infectious_tb_new_cases_per_100000_estimated","Infectious TB, est. new cases share",
"en","indicator/infectious_tb_new_cases_per_100000_reported","Infectious TB, reported new cases share",
"en","indicator/infectious_tb_number_of_new_cases_estimated","Infectious TB, est. new cases total",
"en","indicator/infectious_tb_number_of_new_cases_reported","Infectious TB, reported new cases, total",
"en","indicator/infectious_tb_treatment_dots_completed_percent","Infectious TB, treatments",
"en","indicator/inflation_annual_percent","Inflation",
"en","indicator/infrastructure","Infrastructure",
"en","indicator/injuries_and_accidents","Injuries and accidents",
"en","indicator/injury_deaths_by_gender_age_road_user","Injury deaths by gender, age, road user",
"en","indicator/injury_deaths_in_children_1_59_months_per_1000_births","Injury deaths in children",
"en","indicator/injury_deaths_in_children_1_59_months_total_deaths","Injury deaths in children, total",
"en","indicator/internal_renewable_water_cu_meters_per_person","Internal renewable water",
"en","indicator/internet_users_per_100_people","Internet users per 100 people",
"en","indicator/internet_users_total_number","Internet users",
"en","indicator/interpolation","interpolation",
"en","indicator/investments_percent_of_gdp","Investments",
"en","indicator/labour_force_participation","Labour force participation",
"en","indicator/latitude","Latitude",
"en","indicator/life_expectancy_at_birth_data_from_ihme","Life expectancy at birth (IHME)",
"en","indicator/life_expectancy_at_birth_with_projections","Life expectancy",
"en","indicator/life_expectancy_female","Life expectancy, female",
"en","indicator/life_expectancy_male","Life expectancy, male",
"en","indicator/life_expectancy_years","Life expectancy",
"en","indicator/literacy","Literacy",
"en","indicator/literacy_rate_adult_female_percent_of_females_ages_15_above","Literacy of adult females",
"en","indicator/literacy_rate_adult_male_percent_of_males_ages_15_and_above","Literacy of adult males",
"en","indicator/literacy_rate_adult_total_percent_of_people_ages_15_and_above","Literacy of adults",
"en","indicator/literacy_rate_youth_female_percent_of_females_ages_15_24","Literacy of youth females",
"en","indicator/literacy_rate_youth_male_percent_of_males_ages_15_24","Literacy of youth males",
"en","indicator/literacy_rate_youth_total_percent_of_people_ages_15_24","Literacy of youth",
"en","indicator/liver_cancer_deaths_per_100000_men","Liver, deaths",
"en","indicator/liver_cancer_deaths_per_100000_women","Liver, deaths",
"en","indicator/liver_cancer_new_cases_per_100000_men","Liver, new cases",
"en","indicator/liver_cancer_new_cases_per_100000_women","Liver, new cases",
"en","indicator/liver_cancer_number_of_female_deaths","Liver, deaths total",
"en","indicator/liver_cancer_number_of_male_deaths","Liver, deaths, total",
"en","indicator/liver_cancer_number_of_new_female_cases","Liver, new cases, total",
"en","indicator/liver_cancer_number_of_new_male_cases","Liver, new cases, total",
"en","indicator/long_term_unemployment_rate_percent","Long term unemployment rate",
"en","indicator/longitude","Longitude",
"en","indicator/lung_cancer_deaths_per_100000_men","Lung, deaths",
"en","indicator/lung_cancer_deaths_per_100000_women","Lung, deaths",
"en","indicator/lung_cancer_new_cases_per_100000_men","Lung, new cases",
"en","indicator/lung_cancer_new_cases_per_100000_women","Lung, new cases",
"en","indicator/lung_cancer_number_of_female_deaths","Lung, deaths total",
"en","indicator/lung_cancer_number_of_male_deaths","Lung, deaths, total",
"en","indicator/lung_cancer_number_of_new_female_cases","Lung, new cases, total",
"en","indicator/lung_cancer_number_of_new_male_cases","Lung, new cases, total",
"en","indicator/malaria","Malaria",
"en","indicator/malaria_cases_per_100000_reported","Malaria cases per 100 000",
"en","indicator/malaria_deaths_in_children_1_59_months_per_1000_births","Malaria deaths in children",
"en","indicator/malaria_deaths_in_children_1_59_months_total_deaths","Malaria deaths in children, total",
"en","indicator/malaria_deaths_per_100000_reported","Malaria deaths per 100 000",
"en","indicator/malaria_number_of_cases_reported","Malaria number of cases",
"en","indicator/malaria_number_of_deaths_reported","Malaria number of deaths",
"en","indicator/male_agriculture_workers_percent_of_male_labour_force","Male agriculture workers",
"en","indicator/male_by_age","Male by age (%)",
"en","indicator/male_family_workers_percent_of_male_labour_force","Male family workers",
"en","indicator/male_industry_workers_percent_of_male_labour_force","Male industry workers",
"en","indicator/male_long_term_unemployment_rate_percent","Male long term unemployment rate",
"en","indicator/male_population_with_projections","Male population",
"en","indicator/male_salaried_workers_percent_of_male_labour_force","Male salaried workers",
"en","indicator/male_self_employed_percent_of_male_labour_force","Male self-employed",
"en","indicator/male_service_workers_percent_of_male_labour_force","Male service workers",
"en","indicator/males_aged_15_24_employment_rate_percent","Males aged 15-24 employed",
"en","indicator/males_aged_15_24_unemployment_rate_percent","Males aged 15-24, unemployment rate",
"en","indicator/males_aged_15_64_labour_force_participation_rate_percent","Males aged 15-64 labour force participation rate",
"en","indicator/males_aged_15plus_employment_rate_percent","Males aged 15+ employed",
"en","indicator/males_aged_15plus_labour_force_participation_rate_percent","Males aged 15+ labour force participation rate",
"en","indicator/males_aged_15plus_unemployment_rate_percent","Males aged 15+, unemployment rate",
"en","indicator/males_aged_25_54_labour_force_participation_rate_percent","Males aged 25-54 labour force participation rate",
"en","indicator/males_aged_25_54_unemployment_rate_percent","Males aged 25-54, unemployment rate",
